       1.84544544544545                     0.3      0.0299927759821047     0.00919042845372447     4.5101795057904E-18    3.41633696148306E-23    3.01825156371362E-18                       0                       0                       0                       0                       0                       0        3429.83915403111       -603.754727893267        323.449186740342        322.885886851649      0.0391832037203497        3652.90071848897        6390599.21838988        5.79142705762698 
       1.84764764764765                     0.3      0.0299952737148968     0.00919119374052219    4.51234868264493E-18    4.97049570912256E-23    3.03927092097251E-18                       0                       0                       0                       0                       0                       0        3429.83489020956       -603.720078456487        323.465835034178        322.885958955685       0.039186466309306        3653.39486068404        6390580.54405333        5.52892771532842 
       1.84984984984985                     0.3      0.0299967693948119     0.00919165196305046    4.51420632869331E-18    6.52416407546681E-23      3.048838907191E-18                       0                       0                       0                       0                       0                       0        3429.83227149364        -603.69997502145        323.474931346192        322.885985568652      0.0391884197244513        3653.67957684687        6390568.68412312        5.26422121840672 
       1.85205205205205                     0.3      0.0299982650747269     0.00919211018557874    4.51606397474168E-18     8.0778324418109E-23    3.05840689340948E-18                       0                       0                       0                       0                       0                       0        3429.82965277771       -603.679871586412        323.484027658207        322.886012181619      0.0391903731395966        3653.96429300971         6390556.8241929        4.99951472148505 
       1.85425425425425                     0.3      0.0299997607546419     0.00919256840810701    4.51792162079006E-18    9.63150080815499E-23    3.06797487962796E-18                       0                       0                       0                       0                       0                       0        3429.82703406179       -603.659768151375        323.493123970222        322.886038794585       0.039192326554742        3654.24900917254        6390544.96426268        4.73480822456338 
       1.85645645645646                     0.3       0.030001256434557     0.00919302663063528    4.51977926683844E-18    1.11851691744991E-22    3.07754286584644E-18                       0                       0                       0                       0                       0                       0        3429.82441534587       -603.639664716337        323.502220282236        322.886065407552      0.0391942799698873        3654.53372533538        6390533.10433246         4.4701017276417 
       1.85865865865866                     0.3       0.030002752114472     0.00919348485316355    4.52163691288682E-18    1.27388375408433E-22    3.08711085206493E-18                       0                       0                       0                       0                       0                       0        3429.82179662995         -603.6195612813        323.511316594251        322.886092020519      0.0391962333850326        3654.81844149821        6390521.24440225        4.20539523072001 
       1.86086086086086                     0.3      0.0300042477943871     0.00919394307569182     4.5234945589352E-18    1.42925059071874E-22    3.09667883828341E-18                       0                       0                       0                       0                       0                       0        3429.81917791402       -603.599457846262        323.520412906265        322.886118633485       0.039198186800178        3655.10315766105        6390509.38447203        3.94068873379833 
       1.86306306306306                     0.3      0.0300057434743021     0.00919440129822009    4.52535220498358E-18    1.58461742735315E-22    3.10624682450189E-18                       0                       0                       0                       0                       0                       0         3429.8165591981       -603.579354411225         323.52950921828        322.886145246452      0.0392001402153233        3655.38787382388        6390497.52454181        3.67598223687666 
       1.86526526526527                     0.3      0.0300072391542171     0.00919485952074836    4.52720985103196E-18    1.73998426398758E-22    3.11581481072037E-18                       0                       0                       0                       0                       0                       0        3429.81394048218       -603.559250976187        323.538605530294        322.886171859419      0.0392020936304686        3655.67258998671        6390485.66461159        3.41127573995496 
       1.86746746746747                     0.3      0.0300107698117986     0.00919594133205601    4.52970015654112E-18    1.89545068768038E-22    3.14863834048304E-18                       0                       0                       0                       0                       0                       0        3429.80798087148       -603.509607394758        323.563038472436        322.886290856045      0.0392067057271343        3656.38261035066        6390459.96592596        3.15105155176872 
       1.86966966966967                     0.3      0.0300154822121437     0.00919738528126332    4.53241812136801E-18    1.98250161810287E-22    3.19508262066257E-18                       0                       0                       0                       0                       0                       0        3429.80010468184       -603.442721745087        323.596543521543        322.886469251195      0.0392128619148987        3657.34211817753        6390426.39225758        3.10568650277008 
       1.87187187187187                     0.3      0.0300200217472804     0.00919877628314431     4.5350041513605E-18    2.01299477745878E-22    3.23940107399475E-18                       0                       0                       0                       0                       0                       0        3429.79253378722       -603.378312689264        323.628827031939        322.886644304614      0.0392187924999994        3658.26680421879        6390394.06117245        3.35854062459951 
       1.87407407407407                     0.3      0.0300219001983443     0.00919935188772273    4.53718516123819E-18    2.16943878289673E-22    3.25200444217323E-18                       0                       0                       0                       0                       0                       0        3429.78929751297       -603.352869612152        323.640502636467         322.88668688717      0.0392212466368614        3658.62732942778        6390379.23562981        3.62060608619666 
       1.87627627627628                     0.3      0.0300237786494082     0.00919992749230115    4.53936617111588E-18    2.32588278833467E-22    3.26460781035171E-18                       0                       0                       0                       0                       0                       0        3429.78606123873        -603.32742653504        323.652178240995        322.886729469726      0.0392237007737235        3658.98785463677        6390364.41008717        3.88267154779381 
       1.87847847847848                     0.3      0.0300256571004721     0.00920050309687957    4.54154718099357E-18    2.48232679377262E-22    3.27721117853019E-18                       0                       0                       0                       0                       0                       0        3429.78282496449       -603.301983457927        323.663853845524        322.886772052281      0.0392261549105856        3659.34837984576        6390349.58454453        4.14473700939096 
       1.88068068068068                     0.3       0.030027535551536     0.00920107870145799    4.54372819087126E-18    2.63877079921058E-22    3.28981454670867E-18                       0                       0                       0                       0                       0                       0        3429.77958869024       -603.276540380815        323.675529450052        322.886814634837      0.0392286090474477        3659.70890505474        6390334.75900189        4.40680247098814 
       1.88288288288288                     0.3      0.0300294140025998     0.00920165430603641    4.54590920074895E-18    2.79521480464855E-22    3.30241791488716E-18                       0                       0                       0                       0                       0                       0          3429.776352416       -603.251097303703         323.68720505458        322.886857217393      0.0392310631843098        3660.06943026373        6390319.93345925        4.66886793258531 
       1.88508508508509                     0.3      0.0300312924536637     0.00920222991061483    4.54809021062664E-18    2.95165881008649E-22    3.31502128306564E-18                       0                       0                       0                       0                       0                       0        3429.77311614175       -603.225654226591        323.698880659109        322.886899799949      0.0392335173211718        3660.42995547272        6390305.10791661        4.93093339418246 
       1.88728728728729                     0.3      0.0300331709047276     0.00920280551519326    4.55027122050433E-18    3.10810281552444E-22    3.32762465124412E-18                       0                       0                       0                       0                       0                       0        3429.76987986751       -603.200211149479        323.710556263637        322.886942382505      0.0392359714580339         3660.7904806817        6390290.28237397        5.19299885577961 
       1.88948948948949                     0.3      0.0300350493557915     0.00920338111977168    4.55245223038202E-18    3.26454682096239E-22     3.3402280194226E-18                       0                       0                       0                       0                       0                       0        3429.76664359327       -603.174768072367        323.722231868165        322.886984965061       0.039238425594896        3661.15100589069        6390275.45683133        5.45506431737677 
       1.89169169169169                     0.3      0.0300377160241602     0.00920419824631881    4.55475320785733E-18    3.38368398688701E-22    3.36222544590864E-18                       0                       0                       0                       0                       0                       0        3429.76212339762       -603.137783210825        323.740011566956        322.887066785695      0.0392419094612164        3661.67863642913        6390255.44611936        5.71440136558803 
       1.89389389389389                     0.3      0.0300428556930365     0.00920577313845622    4.55743057890839E-18    3.38577242463004E-22    3.41369635746355E-18                       0                       0                       0                       0                       0                       0        3429.75357494954       -603.064586458752         323.77694261921        322.887271714245      0.0392486240628401        3662.73055330595        6390219.16714443        5.96517812509777 
        1.8960960960961                     0.3      0.0300488288028212      0.0092076034553077    4.55946506792694E-18     3.2336534584453E-22    3.47466573444362E-18                       0                       0                       0                       0                       0                       0         3429.7437130018       -602.978984153327        323.820721613269        322.887531377543      0.0392564276494135        3663.96568773065        6390177.84979725        5.96412269275591 
        1.8982982982983                     0.3         0.0300521925183     0.00920863426596447     4.5608007765143E-18     3.0786377899136E-22    3.50272515098336E-18                       0                       0                       0                       0                       0                       0        3429.73804605473        -602.93189010321        323.843749084802        322.887649018645      0.0392608228040215         3664.6393544483        6390153.19064035         5.9605646739015 
        1.9005005005005                     0.3      0.0300545208390111     0.00920934783599962    4.56186635371906E-18    2.92375187699446E-22    3.51773441040315E-18                       0                       0                       0                       0                       0                       0        3429.73404344565       -602.900076812652        323.858540641513        322.887710228757      0.0392638655069348        3665.09020152266         6390135.1390437        5.95809672541845 
        1.9027027027027                     0.3      0.0300568491597221     0.00921006140603477    4.56293193092382E-18    2.76886596407528E-22    3.53274366982294E-18                       0                       0                       0                       0                       0                       0        3429.73004083656       -602.868263522093        323.873332198224        322.887771438869      0.0392669082098482        3665.54104859703        6390117.08744705        5.95562877693541 
       1.90490490490491                     0.3      0.0300591774804332     0.00921077497606991    4.56399750812858E-18    2.61398005115614E-22    3.54775292924273E-18                       0                       0                       0                       0                       0                       0        3429.72603822748       -602.836450231535        323.888123754936        322.887832648982      0.0392699509127616        3665.99189567139        6390099.03585041        5.95316082845236 
       1.90710710710711                     0.3      0.0300615058011443     0.00921148854610506    4.56506308533334E-18    2.45909413823699E-22    3.56276218866252E-18                       0                       0                       0                       0                       0                       0        3429.72203561839       -602.804636940976        323.902915311647        322.887893859094      0.0392729936156749        3666.44274274575        6390080.98425376        5.95069287996932 
       1.90930930930931                     0.3      0.0300638341218554     0.00921220211614021     4.5661286625381E-18    2.30420822531785E-22    3.57777144808231E-18                       0                       0                       0                       0                       0                       0        3429.71803300931       -602.772823650418        323.917706868358        322.887955069206      0.0392760363185883        3666.89358982011        6390062.93265711        5.94822493148627 
       1.91151151151151                     0.3      0.0300661624425665     0.00921291568617535    4.56719423974286E-18    2.14932231239871E-22     3.5927807075021E-18                       0                       0                       0                       0                       0                       0        3429.71403040022        -602.74101035986        323.932498425069        322.888016279318      0.0392790790215016        3667.34443689448        6390044.88106046        5.94575698300323 
       1.91371371371371                     0.3      0.0300684907632776      0.0092136292562105    4.56825981694763E-18    1.99443639947955E-22    3.60778996692189E-18                       0                       0                       0                       0                       0                       0        3429.71002779114       -602.709197069301         323.94728998178        322.888077489431       0.039282121724415        3667.79528396884        6390026.82946381        5.94328903452018 
       1.91591591591592                     0.3      0.0300708190839887     0.00921434282624565    4.56932539415239E-18     1.8395504865604E-22    3.62279922634168E-18                       0                       0                       0                       0                       0                       0        3429.70602518205       -602.677383778743        323.962081538491        322.888138699543      0.0392851644273283         3668.2461310432        6390008.77786716        5.94082108603714 
       1.91811811811812                     0.3      0.0300759842078408     0.00921592558088555    4.57113108476953E-18    1.68430906563527E-22    3.67356366616759E-18                       0                       0                       0                       0                       0                       0        3429.69746257385       -602.603703841696        323.999438081782        322.888354520837      0.0392919126146959        3669.30746552172        6389972.62269471        5.93536653268602 
       1.92032032032032                     0.3      0.0300824541526837     0.00921790815798856    4.57335750600305E-18    1.56818648435044E-22    3.74084567716025E-18                       0                       0                       0                       0                       0                       0        3429.68678203896       -602.510658003056        324.047395545018        322.888652152805      0.0393003652782707        3670.65350340349        6389928.36170286        5.92857784302268 
       1.92252252252252                     0.3      0.0300883607364657     0.00921971811043687    4.57541118544819E-18      1.469844920773E-22    3.80034999532183E-18                       0                       0                       0                       0                       0                       0        3429.67698400305       -602.425943847611        324.090863512923        322.888921571232      0.0393080818652079        3671.87848830049        6389887.69447754        5.92239353253353 
       1.92472472472473                     0.3      0.0300912117131712     0.00922059171038685    4.57636141871583E-18    1.31292646928375E-22    3.81910814827124E-18                       0                       0                       0                       0                       0                       0        3429.67208700913       -602.386688053949        324.109368294843        322.889001413525      0.0393118062794238        3672.43531909189        6389865.89220896        5.91934705007205 
       1.92692692692693                     0.3      0.0300940626898767     0.00922146531033683    4.57731165198347E-18    1.15600801779451E-22    3.83786630122066E-18                       0                       0                       0                       0                       0                       0        3429.66719001521       -602.347432260288        324.127873076764        322.889081255817      0.0393155306936397        3672.99214988328        6389844.08994037        5.91630056761057 
       1.92912912912913                     0.3      0.0300969136665821     0.00922233891028681    4.57826188525111E-18    9.99089566305276E-23    3.85662445417008E-18                       0                       0                       0                       0                       0                       0        3429.66229302129       -602.308176466626        324.146377858684        322.889161098109      0.0393192551078556        3673.54898067467        6389822.28767178        5.91325408514908 
       1.93133133133133                     0.3      0.0300997646432876     0.00922321251023678    4.57921211851875E-18    8.42171114816039E-23    3.87538260711949E-18                       0                       0                       0                       0                       0                       0        3429.65739602737       -602.268920672965        324.164882640605        322.889240940401      0.0393229795220715        3674.10581146606        6389800.48540319         5.9102076026876 
       1.93353353353353                     0.3      0.0301026156199931     0.00922408611018676    4.58016235178639E-18    6.85252663326802E-23    3.89414076006891E-18                       0                       0                       0                       0                       0                       0        3429.65249903345       -602.229664879303        324.183387422526        322.889320782693      0.0393267039362874        3674.66264225745         6389778.6831346        5.90716112022612 
       1.93573573573574                     0.3      0.0301054665966986     0.00922495971013674    4.58111258505403E-18    5.28334211837533E-23    3.91289891301833E-18                       0                       0                       0                       0                       0                       0        3429.64760203953       -602.190409085642        324.201892204446        322.889400624986      0.0393304283505033        3675.21947304884        6389756.88086601        5.90411463776464 
       1.93793793793794                     0.3       0.030108317573404     0.00922583331008672    4.58206281832167E-18    3.71415760348296E-23    3.93165706596774E-18                       0                       0                       0                       0                       0                       0         3429.6427050456        -602.15115329198        324.220396986367        322.889480467278      0.0393341527647192        3675.77630384024        6389735.07859743        5.90106815530315 
       1.94014014014014                     0.3      0.0301111685501095      0.0092267069100367    4.58301305158931E-18    2.14497308859059E-23    3.95041521891716E-18                       0                       0                       0                       0                       0                       0        3429.63780805168       -602.111897498319        324.238901768287         322.88956030957      0.0393378771789351        3676.33313463163        6389713.27632884        5.89802167284167 
       1.94234234234234                     0.3      0.0301152741505213     0.00922796497369961     4.5844163567665E-18    8.16303634628757E-24    3.98590363316595E-18                       0                       0                       0                       0                       0                       0        3429.63089870365       -602.053976628646        324.267656364447        322.889717991292      0.0393432407680876        3677.16430762717        6389683.72816186         5.8936868069816 
       1.94454454454454                     0.3      0.0301222470055595     0.00923010165970641    4.58688426865722E-18      6.419980094615E-25    4.05965301861143E-18                       0                       0                       0                       0                       0                       0        3429.61939236383       -601.953391282452        324.319856307699        322.890054010212      0.0393523503901496         3678.6228302166        6389636.49925108        5.88641213106676 
       1.94674674674675                     0.3      0.0301301949167327     0.00923253689072359       4.59031383564E-18    6.10494574021648E-25    4.14695749576671E-18                       0                       0                       0                       0                       0                       0        3429.60636265533       -601.838127862421        324.380459355445        322.890459857954      0.0393627327607849         3680.3025342222            6389583.6964        5.87823219913566 
       1.94894894894895                     0.3      0.0301346167269371     0.00923389167787878    4.59250061497578E-18    5.54361892783605E-25    4.18480787175448E-18                       0                       0                       0                       0                       0                       0        3429.59897072983       -601.775695723124         324.41150365711        322.890622805652      0.0393685086820321         3681.1985697128        6389551.83380947        5.87355690500536 
       1.95115115115115                     0.3      0.0301380638728056     0.00923494781502122     4.5943438701733E-18    4.91421338568112E-25    4.20898843252661E-18                       0                       0                       0                       0                       0                       0        3429.59313716753       -601.727866899389         324.43437750198        322.890718612333      0.0393730113153124        3681.87798810721        6389525.75940407        5.86985034248687 
       1.95335335335335                     0.3       0.030141511018674     0.00923600395216366    4.59618712537082E-18    4.28480784352619E-25    4.23316899329873E-18                       0                       0                       0                       0                       0                       0        3429.58730360523       -601.680038075654         324.45725134685        322.890814419013      0.0393775139485927        3682.55740650161        6389499.68499866        5.86614377996839 
       1.95555555555556                     0.3      0.0301449581645425      0.0092370600893061    4.59803038056835E-18     3.6554023013712E-25    4.25734955407086E-18                       0                       0                       0                       0                       0                       0        3429.58147004293       -601.632209251919         324.48012519172        322.890910225693       0.039382016581873        3683.23682489602        6389473.61059326        5.86243721744991 
       1.95775775775776                     0.3       0.030148405310411     0.00923811622644854    4.59987363576587E-18    3.02599675921621E-25    4.28153011484299E-18                       0                       0                       0                       0                       0                       0        3429.57563648064       -601.584380428184         324.50299903659        322.891006032373      0.0393865192151533        3683.91624329042        6389447.53618785        5.85873065493142 
       1.95995995995996                     0.3      0.0301518524562795     0.00923917236359098    4.60171689096339E-18    2.39659121706128E-25    4.30571067561512E-18                       0                       0                       0                       0                       0                       0        3429.56980291834       -601.536551604449         324.52587288146        322.891101839053      0.0393910218484336        3684.59566168482        6389421.46178245        5.85502409241293 
       1.96216216216216                     0.3       0.030155299602148     0.00924022850073342    4.60356014616092E-18    1.76718567490635E-25    4.32989123638724E-18                       0                       0                       0                       0                       0                       0        3429.56396935604       -601.488722780714         324.54874672633        322.891197645733      0.0393955244817138        3685.27508007923        6389395.38737704        5.85131752989445 
       1.96436436436436                     0.3      0.0301587467480164     0.00924128463787585    4.60540340135844E-18    1.13778013275142E-25    4.35407179715937E-18                       0                       0                       0                       0                       0                       0        3429.55813579374       -601.440893956979          324.5716205712        322.891293452413      0.0394000271149941        3685.95449847363        6389369.31297164        5.84761096737597 
       1.96656656656657                     0.3      0.0301621938938849     0.00924234077501829    4.60724665655596E-18    5.08374590596493E-26    4.37825235793149E-18                       0                       0                       0                       0                       0                       0        3429.55230223144       -601.393065133244        324.594494416069        322.891389259093      0.0394045297482744        3686.63391686804        6389343.23856623        5.84390440485748 
       1.96876876876877                     0.3       0.030169425002471     0.00924455636826494    4.61042358375094E-18    1.43272733134115E-26     4.4555035700294E-18                       0                       0                       0                       0                       0                       0        3429.54041859831       -601.288541507407         324.64908862123        322.891745728958      0.0394139756979541        3688.15431300811        6389294.69255098        5.83643691237851 
       1.97097097097097                     0.3      0.0301780115491033     0.00924718747155653    4.61401589429941E-18    1.03298840764465E-27    4.55170998482003E-18                       0                       0                       0                       0                       0                       0        3429.52637241799       -601.163594101137        324.715326641283        322.892213941431       0.039425193351566        3689.98167740968        6389238.40732542        5.82769318093013 
       1.97317317317317                     0.3      0.0301855022474346     0.00924948289739263    4.61753121253744E-18    9.96425978969613E-28    4.63152366214514E-18                       0                       0                       0                       0                       0                       0        3429.51405390807       -601.055132968635        324.772255599787          322.8926088937      0.0394349799415078        3691.56374178538        6389188.50871381        5.82002808265285 
       1.97537537537538                     0.3      0.0301896186283071     0.00925074432179047    4.62062382596823E-18    9.38987898485175E-28    4.66188690632681E-18                       0                       0                       0                       0                       0                       0        3429.50707036891       -600.997556030325        324.800189756415        322.892747287007      0.0394403579904375        3692.38307274222        6389157.89832871        5.81558223926711 
       1.97757757757758                     0.3      0.0301937350091796      0.0092520057461883    4.62371643939901E-18    8.81549818000738E-28    4.69225015050847E-18                       0                       0                       0                       0                       0                       0        3429.50008682975       -600.939979092015        324.828123913044        322.892885680313      0.0394457360393672        3693.20240369907        6389127.28794361        5.81113639588137 
       1.97977977977978                     0.3      0.0301978513900521     0.00925326717058613     4.6268090528298E-18    8.24111737516295E-28    4.72261339469014E-18                       0                       0                       0                       0                       0                       0         3429.4931032906       -600.882402153705        324.856058069672        322.893024073619      0.0394511140882969        3694.02173465591        6389096.67755852        5.80669055249562 
       1.98198198198198                     0.3      0.0302019677709246     0.00925452859498397    4.62990166626059E-18    7.66673657031857E-28     4.7529766388718E-18                       0                       0                       0                       0                       0                       0        3429.48611975144       -600.824825215395        324.883992226301        322.893162466926      0.0394564921372266        3694.84106561275        6389066.06717342        5.80224470910988 
       1.98418418418418                     0.3      0.0302060841517971      0.0092557900193818    4.63299427969137E-18     7.0923557654742E-28    4.78333988305347E-18                       0                       0                       0                       0                       0                       0        3429.47913621228       -600.767248277085        324.911926382929        322.893300860232      0.0394618701861563         3695.6603965696        6389035.45678832        5.79779886572414 
       1.98638638638639                     0.3      0.0302102005326697     0.00925705144377964    4.63608689312216E-18    6.51797496062982E-28    4.81370312723513E-18                       0                       0                       0                       0                       0                       0        3429.47215267312       -600.709671338775        324.939860539558        322.893439253539       0.039467248235086        3696.47972752644        6389004.84640322        5.79335302233839 
       1.98858858858859                     0.3      0.0302143169135422     0.00925831286817747    4.63917950655295E-18    5.94359415578545E-28    4.84406637141679E-18                       0                       0                       0                       0                       0                       0        3429.46516913397       -600.652094400465        324.967794696187        322.893577646845      0.0394726262840156        3697.29905848329        6388974.23601812        5.78890717895265 
       1.99079079079079                     0.3      0.0302184332944147      0.0092595742925753    4.64227211998373E-18    5.36921335094096E-28    4.87442961559846E-18                       0                       0                       0                       0                       0                       0        3429.45818559481       -600.594517462155        324.995728852815        322.893716040152      0.0394780043329453        3698.11838944013        6388943.62563303        5.78446133556691 
       1.99299299299299                     0.3       0.030224395483269      0.0092614013330218    4.64559596000084E-18    4.90902584653638E-28    4.93184307224959E-18                       0                       0                       0                       0                       0                       0        3429.44828373758       -600.509106020146        325.039523650117        322.893994775494      0.0394857939274061        3699.35494831038        6388902.46426602        5.77825450601231 
        1.9951951951952                     0.3      0.0302335798616489     0.00926421574152804    4.64936952993064E-18    1.16035815538328E-27     5.0364729059606E-18                       0                       0                       0                       0                       0                       0        3429.43328753837       -600.375088365604        325.111059768553        322.894521665996       0.039497793269208        3701.32103810915        6388842.95950522        5.74337976869179 
        1.9973973973974                     0.3      0.0302438169845968     0.00926735261521943    4.65364107202089E-18    7.36192685146366E-27    5.15649387197577E-18                       0                       0                       0                       0                       0                       0        3429.41662774258       -600.225067702891        325.192068690918        322.895153726939      0.0395111677125392        3703.53450222353        6388778.03480133         5.5041750678784 
        1.9995995995996                     0.3      0.0302494843527672     0.00926908932057335    4.65701189706145E-18    8.40164125550137E-27    5.20573436568281E-18                       0                       0                       0                       0                       0                       0        3429.40715782862       -600.144320873369        325.232880973595        322.895398031675      0.0395185726122516        3704.69717641254        6388738.11460725        5.24986842689126 
        2.0018018018018                     0.3      0.0302543425740695     0.00927057810412835    4.66022323599932E-18    8.52736827134745E-27    5.24244206490171E-18                       0                       0                       0                       0                       0                       0        3429.39896099619       -600.075840064214        325.266575809781        322.895573678085      0.0395249205104928        3705.67379173876        6388702.62185442         4.9928877501652 
         2.004004004004                     0.3      0.0302592007953719     0.00927206688768336    4.66343457493719E-18    8.65309528719352E-27    5.27914976412061E-18                       0                       0                       0                       0                       0                       0        3429.39076416375       -600.007359255058        325.300270645966        322.895749324494       0.039531268408734        3706.65040706498        6388667.12910159        4.73590707343916 
       2.00620620620621                     0.3      0.0302640590166742     0.00927355567123837    4.66664591387506E-18    8.77882230303958E-27    5.31585746333951E-18                       0                       0                       0                       0                       0                       0        3429.38256733132       -599.938878445902        325.333965482152        322.895924970903      0.0395376163069752         3707.6270223912        6388631.63634876        4.47892639671312 
       2.00840840840841                     0.3      0.0302689172379766     0.00927504445479337    4.66985725281292E-18    8.90454931888565E-27    5.35256516255841E-18                       0                       0                       0                       0                       0                       0        3429.37437049889       -599.870397636746        325.367660318337        322.896100617313      0.0395439642052164        3708.60363771743        6388596.14359593        4.22194571998708 
       2.01061061061061                     0.3      0.0302737754592789     0.00927653323834838    4.67306859175079E-18    9.03027633473172E-27    5.38927286177731E-18                       0                       0                       0                       0                       0                       0        3429.36617366645        -599.80191682759        325.401355154523        322.896276263722      0.0395503121034576        3709.58025304365         6388560.6508431        3.96496504326104 
       2.01281281281281                     0.3      0.0302786336805813     0.00927802202190338    4.67627993068866E-18    9.15600335057778E-27    5.42598056099621E-18                       0                       0                       0                       0                       0                       0        3429.35797683402       -599.733436018434        325.435049990708        322.896451910131      0.0395566600016988        3710.55686836987        6388525.15809027          3.707984366535 
       2.01501501501502                     0.3      0.0302834919018836     0.00927951080545839    4.67949126962652E-18    9.28173036642385E-27    5.46268826021511E-18                       0                       0                       0                       0                       0                       0        3429.34978000158       -599.664955209278        325.468744826893         322.89662755654        0.03956300789994        3711.53348369609        6388489.66533744        3.45100368980896 
       2.01721721721722                     0.3       0.030288350123186      0.0092809995890134    4.68270260856439E-18    9.40745738226992E-27    5.49939595943401E-18                       0                       0                       0                       0                       0                       0        3429.34158316915       -599.596474400122        325.502439663079         322.89680320295      0.0395693557981811        3712.51009902231         6388454.1725846        3.19402301308293 
       2.01941941941942                     0.3      0.0302980864990329     0.00928398303428905    4.68687545138666E-18    1.50433975713346E-26    5.61166090394753E-18                       0                       0                       0                       0                       0                       0        3429.32571123018       -599.454044663581        325.579043895965         322.89739277413      0.0395820761075803        3714.60841910064        6388391.98783864         2.9531634635678 
       2.02162162162162                     0.3      0.0303091367624472     0.00928736907000983    4.69142375600761E-18    2.62415546019932E-26     5.7444076103309E-18                       0                       0                       0                       0                       0                       0        3429.30779561762       -599.291633918025        325.667505424628         322.89811490561      0.0395965124345422        3717.01636436946        6388323.12800643        2.97331289199388 
       2.02382382382382                     0.3      0.0303184069061399      0.0092902095692392    4.69554646230606E-18    4.01801797354442E-26    5.84771125415879E-18                       0                       0                       0                       0                       0                       0        3429.29267268228         -599.1563276117        325.740041324221        322.898678038406      0.0396086226725338        3719.00998816429        6388263.68847961        3.20621458486249 
       2.02602602602603                     0.3      0.0303240787296926     0.00929194735503102    4.69873556863056E-18    5.40969687366879E-26    5.89214291600634E-18                       0                       0                       0                       0                       0                       0        3429.28317717577        -599.07581806487        325.780226903923        322.898904248623      0.0396160315509314        3720.16145671666        6388222.96357217         3.4546476061068 
       2.02822822822823                     0.3      0.0303297505532453     0.00929368514082283    4.70192467495507E-18    6.80137577379316E-26    5.93657457785388E-18                       0                       0                       0                       0                       0                       0        3429.27368166925        -598.99530851804        325.820412483625         322.89913045884       0.039623440429329        3721.31292526902        6388182.23866473        3.70308062735111 
       2.03043043043043                     0.3       0.030335422376798     0.00929542292661465    4.70511378127958E-18    8.19305467391753E-26    5.98100623970143E-18                       0                       0                       0                       0                       0                       0        3429.26418616274        -598.91479897121        325.860598063326        322.899356669057      0.0396308493077265        3722.46439382138        6388141.51375729        3.95151364859543 
       2.03263263263263                     0.3      0.0303410942003507     0.00929716071240646    4.70830288760408E-18    9.58473357404218E-26    6.02543790154899E-18                       0                       0                       0                       0                       0                       0        3429.25469065622        -598.83428942438        325.900783643028        322.899582879273      0.0396382581861241        3723.61586237374        6388100.78884985        4.19994666983979 
       2.03483483483484                     0.3      0.0303467660239034     0.00929889849819828    4.71149199392859E-18    1.09764124741665E-25    6.06986956339653E-18                       0                       0                       0                       0                       0                       0        3429.24519514971        -598.75377987755         325.94096922273         322.89980908949      0.0396456670645216         3724.7673309261        6388060.06394241         4.4483796910841 
       2.03703703703704                     0.3      0.0303524378474561     0.00930063628399009    4.71468110025309E-18    1.23680913742909E-25    6.11430122524408E-18                       0                       0                       0                       0                       0                       0        3429.23569964319        -598.67327033072        325.981154802431        322.900035299707      0.0396530759429192        3725.91879947846        6388019.33903497        4.69681271232841 
       2.03923923923924                     0.3      0.0303581096710088     0.00930237406978191     4.7178702065776E-18    1.37597702744153E-25    6.15873288709163E-18                       0                       0                       0                       0                       0                       0        3429.22620413668        -598.59276078389        326.021340382133        322.900261509924      0.0396604848213167        3727.07026803083        6387978.61412754        4.94524573357273 
       2.04144144144144                     0.3      0.0303637814945615     0.00930411185557373    4.72105931290211E-18    1.51514491745397E-25    6.20316454893918E-18                       0                       0                       0                       0                       0                       0        3429.21670863016        -598.51225123706        326.061525961834        322.900487720141      0.0396678936997143        3728.22173658319         6387937.8892201        5.19367875481704 
