VARIABLES = "X"
 "Y"
 "rho_N2"
 "rho_O2"
 "rho_NO"
 "rho_N"
 "rho_O"
 "rho_NOp"
 "rho_N2p"
 "rho_O2p"
 "rho_Np"
 "rho_Op"
 "rho_e"
 "U"
 "V"
 "T"
 "Tv"
 "rho"
 "P"
 "H"
 "tau"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
       2.24974974974975                     0.1       0.119858015098363      0.0367270659683931    7.34543453679948E-14    5.96163860181667E-26    2.05704815600865E-12                       0                       0                       0                       0                       0                       0        3347.66730384026       0.617148609058095        1025.61018082486        760.451183758285       0.156585108042689        46287.2447764487        6654639.89546043     0.00101546098855841 
       2.25225225225225                     0.1       0.119861899600577       0.036728256201727    7.39828430429617E-14    5.99481685850439E-26    2.07090908772877E-12                       0                       0                       0                       0                       0                       0        3347.66769095258       0.620915003503335        1025.57391323971        760.834231395451       0.156590182039879         46287.108125801         6654637.0215386     0.00101562133918175 
       2.25475475475475                     0.1       0.119865784102792      0.0367294464350609    7.45113407179285E-14    6.02799511519212E-26     2.0847700194489E-12                       0                       0                       0                       0                       0                       0         3347.6680780649       0.624681397948576        1025.53764565456        761.217279032618       0.156595256037069        46286.9714751532        6654634.14761676     0.00101578168980508 
       2.25725725725726                     0.1       0.119869668605006      0.0367306366683949    7.50398383928953E-14    6.06117337187985E-26    2.09863095116903E-12                       0                       0                       0                       0                       0                       0        3347.66846517721       0.628447792393817        1025.50137806941        761.600326669784        0.15660033003426        46286.8348245055        6654631.27369492     0.00101594204042842 
       2.25975975975976                     0.1       0.119873553107221      0.0367318269017288    7.55683360678621E-14    6.09435162856758E-26    2.11249188288916E-12                       0                       0                       0                       0                       0                       0        3347.66885228953       0.632214186839057        1025.46511048426        761.983374306951        0.15660540403145        46286.6981738578        6654628.39977308     0.00101610239105176 
       2.26226226226226                     0.1       0.119877437609435      0.0367330171350627    7.60968337428289E-14     6.1275298852553E-26    2.12635281460929E-12                       0                       0                       0                       0                       0                       0        3347.66923940185       0.635980581284298        1025.42884289911        762.366421944117        0.15661047802864        46286.5615232101        6654625.52585125     0.00101626274167509 
       2.26476476476476                     0.1        0.11988132211165      0.0367342073683967    7.66253314177958E-14    6.16070814194303E-26    2.14021374632941E-12                       0                       0                       0                       0                       0                       0        3347.66962651416       0.639746975729539        1025.39257531395        762.749469581284        0.15661555202583        46286.4248725624        6654622.65192941     0.00101642309229843 
       2.26726726726727                     0.1       0.119885206613865      0.0367353976017306    7.71538290927626E-14    6.19388639863076E-26    2.15407467804954E-12                       0                       0                       0                       0                       0                       0        3347.67001362648       0.643513370174779         1025.3563077288         763.13251721845       0.156620626023021        46286.2882219146        6654619.77800757     0.00101658344292176 
       2.26976976976977                     0.1       0.119889091116079      0.0367365878350645    7.76823267677294E-14    6.22706465531849E-26    2.16793560976967E-12                       0                       0                       0                       0                       0                       0         3347.6704007388        0.64727976462002        1025.32004014365        763.515564855617       0.156625700020211        46286.1515712669        6654616.90408573      0.0010167437935451 
       2.27227227227227                     0.1       0.119892847872263      0.0367377393214142    7.84134735010956E-14    6.27111104928764E-26    2.18695936355995E-12                       0                       0                       0                       0                       0                       0        3347.67079651774       0.650526923027181        1025.28409105712        763.881725565737       0.156630610565959         46285.977619447        6654613.46218768     0.00101690421442214 
       2.27477477477477                     0.1       0.119896505613245      0.0367388597266107    7.92662846212988E-14    6.32124367786547E-26    2.20904013457861E-12                       0                       0                       0                       0                       0                       0        3347.67127490411       0.653430955220222        1025.24855126457        764.234501576323       0.156635387385909        46285.7828896505        6654609.75502829     0.00101706372358249 
       2.27727727727728                     0.1       0.119900307828459      0.0367400230017732     7.9853341999202E-14    6.35725294997706E-26     2.2243641940521E-12                       0                       0                       0                       0                       0                       0        3347.67178200361       0.656885866980665        1025.21261522941        764.606879361618       0.156640345211702         46285.626894722        6654606.63157104     0.00101722343278027 
       2.27977977977978                     0.1       0.119904123519262      0.0367411903019202    8.04165306078796E-14    6.39200179588093E-26    2.23908217644113E-12                       0                       0                       0                       0                       0                       0        3347.67229006934       0.660391252340345        1025.17663933716        764.981087915285       0.156645320081019        46285.4743782292        6654603.55956371     0.00101738317745467 
       2.28228228228228                     0.1       0.119907939210065      0.0367423576020671    8.09797192165573E-14    6.42675064178481E-26    2.25380015883016E-12                       0                       0                       0                       0                       0                       0        3347.67279813507       0.663896637700024        1025.14066344492        765.355296468951       0.156650294950336        46285.3218617365        6654600.48755639     0.00101754292212907 
       2.28478478478478                     0.1       0.119911754900868       0.036743524902214    8.15429078252349E-14    6.46149948768869E-26    2.26851814121919E-12                       0                       0                       0                       0                       0                       0        3347.67330620079       0.667402023059704        1025.10468755268        765.729505022618       0.156655269819653        46285.1693452437        6654597.41554906     0.00101770266680347 
       2.28728728728729                     0.1        0.11991557059167       0.036744692202361    8.21060964339125E-14    6.49624833359257E-26    2.28323612360822E-12                       0                       0                       0                       0                       0                       0        3347.67381426652       0.670907408419384        1025.06871166043        766.103713576284        0.15666024468897         46285.016828751        6654594.34354174     0.00101786241147788 
       2.28978978978979                     0.1       0.119919386282473      0.0367458595025079    8.26692850425902E-14    6.53099717949645E-26    2.29795410599725E-12                       0                       0                       0                       0                       0                       0        3347.67432233225       0.674412793779063        1025.03273576819        766.477922129951       0.156665219558287        46284.8643122583        6654591.27153441     0.00101802215615228 
       2.29229229229229                     0.1       0.119923201973276      0.0367470268026549    8.32324736512678E-14    6.56574602540032E-26    2.31267208838627E-12                       0                       0                       0                       0                       0                       0        3347.67483039798       0.677918179138743        1024.99675987595        766.852130683617       0.156670194427604        46284.7117957655        6654588.19952708     0.00101818190082668 
       2.29479479479479                     0.1       0.119927017664079      0.0367481941028018    8.37956622599455E-14     6.6004948713042E-26     2.3273900707753E-12                       0                       0                       0                       0                       0                       0         3347.6753384637       0.681423564498423         1024.9607839837        767.226339237284       0.156675169296921        46284.5592792728        6654585.12751976     0.00101834164550108 
        2.2972972972973                     0.1       0.119930727857306      0.0367493298921847    8.45457144884451E-14    6.64511133130523E-26    2.34685290434724E-12                       0                       0                       0                       0                       0                       0          3347.675838965       0.684533802568786         1024.9251201242        767.586215086923       0.156680010736043        46284.3795308315        6654581.65272166     0.00101850111243638 
        2.2997997997998                     0.1       0.119934331474923      0.0367504344906445    8.54462170315596E-14    6.69728013425618E-26    2.37009698205322E-12                       0                       0                       0                       0                       0                       0        3347.67625577998       0.687304884777343         1024.8899652887         767.93134654378       0.156684718700114        46284.1799404074        6654577.90042461     0.00101865936557556 
        2.3023023023023                     0.1       0.119938042167736      0.0367515741060401    8.60996839071653E-14    6.73645750233847E-26    2.38707488858006E-12                       0                       0                       0                       0                       0                       0        3347.67664289595       0.690500130676446        1024.85447997591        768.292466392404       0.156689578591137        46284.0098371514        6654574.62751937     0.00101881804829153 
        2.3048048048048                     0.1       0.119941778295237      0.0367527218946175    8.66992327293614E-14    6.77282907134232E-26    2.40268807743244E-12                       0                       0                       0                       0                       0                       0        3347.67703001192       0.693790764106863        1024.81890159865        768.657359487625       0.156694473951875        46283.8460870955        6654571.45626533     0.00101897690062469 
       2.30730730730731                     0.1       0.119945514422739      0.0367538696831948    8.72987815515574E-14    6.80920064034618E-26    2.41830126628482E-12                       0                       0                       0                       0                       0                       0        3347.67741712789        0.69708139753728         1024.7833232214        769.022252582847       0.156699369312614        46283.6823370396        6654568.28501129     0.00101913575295785 
       2.30980980980981                     0.1       0.119949250550241      0.0367550174717721    8.78983303737534E-14    6.84557220935003E-26     2.4339144551372E-12                       0                       0                       0                       0                       0                       0        3347.67780424386       0.700372030967696        1024.74774484415        769.387145678068       0.156704264673352        46283.5185869836        6654565.11375725     0.00101929460529101 
       2.31231231231231                     0.1       0.119952986677742      0.0367561652603495    8.84978791959494E-14    6.88194377835389E-26    2.44952764398958E-12                       0                       0                       0                       0                       0                       0        3347.67819135984       0.703662664398113         1024.7121664669         769.75203877329        0.15670916003409        46283.3548369277        6654561.94250321     0.00101945345762417 
       2.31481481481481                     0.1       0.119956722805244      0.0367573130489268    8.90974280181454E-14    6.91831534735774E-26    2.46514083284196E-12                       0                       0                       0                       0                       0                       0        3347.67857847581        0.70695329782853        1024.67658808965        770.116931868511       0.156714055394829        46283.1910868718        6654558.77124918     0.00101961230995733 
       2.31731731731732                     0.1       0.119960458932746      0.0367584608375041    8.96969768403414E-14    6.95468691636159E-26    2.48075402169434E-12                       0                       0                       0                       0                       0                       0        3347.67896559178       0.710243931258946         1024.6410097124        770.481824963732       0.156718950755567        46283.0273368158        6654555.59999514     0.00101977116229048 
       2.31981981981982                     0.1       0.119964195060247      0.0367596086260815    9.02965256625374E-14    6.99105848536545E-26    2.49636721054672E-12                       0                       0                       0                       0                       0                       0        3347.67935270775       0.713534564689363        1024.60543133514        770.846718058954       0.156723846116305        46282.8635867599         6654552.4287411     0.00101993001462364 
       2.32232232232232                     0.1       0.119967851644161      0.0367607308541263    9.10646959841115E-14    7.03620481565313E-26     2.5162483713666E-12                       0                       0                       0                       0                       0                       0        3347.67973982372       0.716526886375665        1024.57014400452        771.199810830193       0.156728630550254        46282.6799679206        6654548.93958653     0.00102008833650174 
       2.32482482482482                     0.1       0.119971404341173      0.0367618197564289    9.20147192959166E-14    7.09045111164133E-26    2.54069695120839E-12                       0                       0                       0                       0                       0                       0         3347.6801731271       0.719186420023384         1024.5353651565        771.537638244131       0.156733270823482         46282.476720017        6654545.14229697    0.000987902961429505 
       2.32732732732733                     0.1       0.119975050643085      0.0367629362688854    9.27392375476388E-14    7.13294082161603E-26    2.55943724093309E-12                       0                       0                       0                       0                       0                       0        3347.68059707854       0.722174231823748        1024.50025862563        771.888242204392       0.156738026740774        46282.2951471213         6654541.6563228    0.000937380621560515 
       2.32982982982983                     0.1       0.119978737126092      0.0367640648066935    9.33767479308154E-14    7.17096862913077E-26    2.57598226082749E-12                       0                       0                       0                       0                       0                       0        3347.68100836984       0.725293169216753        1024.46498434796        772.244384182717       0.156742833270791        46282.1217273529        6654538.28702444    0.000886905238365247 
       2.33233233233233                     0.1       0.119982423609099      0.0367651933445016     9.4014258313992E-14    7.20899643664551E-26    2.59252728072189E-12                       0                       0                       0                       0                       0                       0        3347.68141966115       0.728412106609758         1024.4297100703        772.600526161042       0.156747639800807        46281.9483075845        6654534.91772608     0.00083642985516998 
       2.33483483483483                     0.1       0.119986110092105      0.0367663218823097    9.46517686971685E-14    7.24702424416025E-26    2.60907230061628E-12                       0                       0                       0                       0                       0                       0        3347.68183095245       0.731531044002763        1024.39443579263        772.956668139367       0.156752446330824        46281.7748878161        6654531.54842773    0.000785954471974713 
       2.33733733733734                     0.1       0.119989796575112      0.0367674504201178    9.52892790803451E-14    7.28505205167499E-26    2.62561732051068E-12                       0                       0                       0                       0                       0                       0        3347.68224224375       0.734649981395769        1024.35916151496        773.312810117692       0.156757252860841        46281.6014680478        6654528.17912937    0.000735479088779445 
       2.33983983983984                     0.1       0.119993483058119      0.0367685789579259    9.59267894635217E-14    7.32307985918974E-26    2.64216234040508E-12                       0                       0                       0                       0                       0                       0        3347.68265353506       0.737768918788774         1024.3238872373        773.668952096016       0.156762059390858        46281.4280482794        6654524.80983101    0.000685003705584178 
       2.34234234234234                     0.1       0.119997169541126       0.036769707495734    9.65642998466983E-14    7.36110766670448E-26    2.65870736029947E-12                       0                       0                       0                       0                       0                       0        3347.68306482636       0.740887856181779        1024.28861295963        774.025094074342       0.156766865920875         46281.254628511        6654521.44053265     0.00063452832238891 
       2.34484484484484                     0.1       0.120000856024133      0.0367708360335421    9.72018102298748E-14    7.39913547421922E-26    2.67525238019387E-12                       0                       0                       0                       0                       0                       0        3347.68347611766       0.744006793574785        1024.25333868196        774.381236052666       0.156771672450892        46281.0812087426         6654518.0712343    0.000584052939193643 
       2.34734734734735                     0.1        0.12000447438881      0.0367719441849752    9.79868235800715E-14    7.44472746946088E-26    2.69551900387874E-12                       0                       0                       0                       0                       0                       0        3347.68390887148        0.74690343596976         1024.2183487826        774.727989522692       0.156776393178013        46280.8939671154        6654514.50413741     0.00053349795114411 
       2.34984984984985                     0.1       0.120007977572226      0.0367730174212902     9.8988238285419E-14    7.50110803739745E-26    2.72121431937774E-12                       0                       0                       0                       0                       0                       0        3347.68432897262       0.749463067136635        1024.18393100031         775.05848551088        0.15678096850689        46280.6880094247        6654510.66179931    0.000539022544672727 
       2.35235235235235                     0.1       0.120011552038788      0.0367741117860792    9.97890379155797E-14    7.54710313452641E-26    2.74183952519505E-12                       0                       0                       0                       0                       0                       0        3347.68471608494       0.752270493882403        1024.14920921609        775.398337747347         0.1567856375772        46280.4976922693        6654507.05344971    0.000589797971962728 
       2.35485485485485                     0.1       0.120015178854009      0.0367752219075541    1.00466268023307E-13    7.58684847913422E-26    2.75935658245168E-12                       0                       0                       0                       0                       0                       0        3347.68510319726       0.755239367018391        1024.11422394048         775.74532345278       0.156790374883075        46280.3165237052        6654503.58492335    0.000640510953414548 
       2.35735735735736                     0.1        0.12001880566923       0.036776332029029    1.01143498131033E-13    7.62659382374203E-26    2.77687363970831E-12                       0                       0                       0                       0                       0                       0        3347.68549030957        0.75820824015438        1024.07923866488        776.092309158214        0.15679511218895        46280.1353551411          6654500.116397    0.000691223934866368 
       2.35985985985986                     0.1       0.120022432484451      0.0367774421505039     1.0182072823876E-13    7.66633916834984E-26    2.79439069696494E-12                       0                       0                       0                       0                       0                       0        3347.68587742189       0.761177113290368        1024.04425338928        776.439294863647       0.156799849494825        46279.9541865769        6654496.64787064    0.000741936916318188 
       2.36236236236236                     0.1       0.120026059299672      0.0367785522719788    1.02497958346487E-13    7.70608451295765E-26    2.81190775422157E-12                       0                       0                       0                       0                       0                       0        3347.68626453421       0.764145986426356        1024.00926811368        776.786280569081         0.1568045868007        46279.7730180128        6654493.17934429    0.000792649897770008 
       2.36486486486486                     0.1       0.120029686114893      0.0367796623934537    1.03175188454214E-13    7.74582985756547E-26     2.8294248114782E-12                       0                       0                       0                       0                       0                       0        3347.68665164652       0.767114859562344        1023.97428283807        777.133266274514       0.156809324106575        46279.5918494487        6654489.71081793    0.000843362879221829 
       2.36736736736737                     0.1       0.120033312930114      0.0367807725149287    1.03852418561941E-13    7.78557520217328E-26    2.84694186873483E-12                       0                       0                       0                       0                       0                       0        3347.68703875884       0.770083732698333        1023.93929756247        777.480251979948        0.15681406141245        46279.4106808846        6654486.24229157    0.000894075860673649 
       2.36986986986987                     0.1       0.120036939745335      0.0367818826364036    1.04529648669668E-13    7.82532054678109E-26    2.86445892599146E-12                       0                       0                       0                       0                       0                       0        3347.68742587116       0.773052605834321        1023.90431228687        777.827237685381       0.156818798718325        46279.2295123205        6654482.77376522    0.000944788842125469 
       2.37237237237237                     0.1       0.120040514204042      0.0367829769988282     1.0533046684206E-13    7.87131658171702E-26    2.88508459820218E-12                       0                       0                       0                       0                       0                       0        3347.68781298347       0.775860008354242        1023.86959054218        778.167088851435       0.156823467778395        46279.0391937923        6654479.16539463    0.000995564278785784 
       2.37487487487487                     0.1         0.1200439678913      0.0367840353864343    1.06385208655369E-13    7.92987908437067E-26    2.91207013893624E-12                       0                       0                       0                       0                       0                       0        3347.68820559074       0.778331427788693        1023.83555483599        778.490561917061       0.156827982370931         46278.830947383        6654475.27798729     0.00102338662736258 
       2.37737737737738                     0.1       0.120047471847847      0.0367851097497888    1.07267377228446E-13    7.97952675918253E-26    2.93469811214876E-12                       0                       0                       0                       0                       0                       0        3347.68859805703       0.780990822589228        1023.80132115289        778.820894718875       0.156832566639249         46278.633718846        6654471.55663778     0.00102354139449317 
       2.37987987987988                     0.1       0.120051039493364      0.0367862035964018     1.0798602727122E-13    8.02101946057543E-26    2.95322557550679E-12                       0                       0                       0                       0                       0                       0        3347.68898515838        0.78383801635298        1023.76673606647        779.159838243302       0.156837234407245        46278.4463617916        6654467.98911172     0.00102369717211313 
       2.38238238238238                     0.1       0.120054607138881      0.0367872974430146    1.08704677313995E-13    8.06251216196833E-26    2.97175303886482E-12                       0                       0                       0                       0                       0                       0        3347.68937225973       0.786685210116732        1023.73215098005        779.498781767729       0.156841902175242        46278.2590047373        6654464.42158566     0.00102385294973309 
       2.38488488488488                     0.1       0.120058174784398      0.0367883912896276     1.0942332735677E-13    8.10400486336124E-26    2.99028050222285E-12                       0                       0                       0                       0                       0                       0        3347.68975936108       0.789532403880484        1023.69756589364        779.837725292155       0.156846569943238        46278.0716476829         6654460.8540596     0.00102400872735305 
       2.38738738738739                     0.1       0.120061742429915      0.0367894851362405    1.10141977399545E-13    8.14549756475414E-26    3.00880796558088E-12                       0                       0                       0                       0                       0                       0        3347.69014646244       0.792379597644235        1023.66298080722        780.176668816582       0.156851237711235        46277.8842906285        6654457.28653354     0.00102416450497301 
       2.38988988988989                     0.1       0.120065310075432      0.0367905789828534     1.1086062744232E-13    8.18699026614704E-26    3.02733542893892E-12                       0                       0                       0                       0                       0                       0        3347.69053356379       0.795226791407987         1023.6283957208        780.515612341009       0.156855905479231        46277.6969335742        6654453.71900748     0.00102432028259297 
       2.39239239239239                     0.1       0.120068877720949      0.0367916728294663    1.11579277485095E-13    8.22848296753994E-26    3.04586289229695E-12                       0                       0                       0                       0                       0                       0        3347.69092066514       0.798073985171739        1023.59381063438        780.854555865435       0.156860573247228        46277.5095765198        6654450.15148142     0.00102447606021293 
       2.39489489489489                     0.1       0.120072445366466      0.0367927666760792     1.1229792752787E-13    8.26997566893284E-26    3.06439035565498E-12                       0                       0                       0                       0                       0                       0        3347.69130776649       0.800921178935491        1023.55922554797        781.193499389862       0.156865241015224        46277.3222194654        6654446.58395536     0.00102463183783289 
        2.3973973973974                     0.1       0.120075975418377      0.0367938490223343    1.13113097442698E-13    8.31628199597138E-26    3.08533822167795E-12                       0                       0                       0                       0                       0                       0         3347.6916980346       0.803657520847358        1023.52484788393        781.527360274154       0.156869859495973        46277.1290355837        6654442.92563213     0.00102478701899259 
        2.3998998998999                     0.1       0.120079381369568      0.0367948926392064     1.1422314272999E-13    8.37707707793609E-26    3.11365832965208E-12                       0                       0                       0                       0                       0                       0        3347.69209723698        0.80604767359409        1023.49121645793        781.844065229973       0.156874310037311        46276.9187142151        6654439.01122294     0.00102493989046012 
        2.4024024024024                     0.1       0.120082822689319      0.0367959455118349    1.15192391483698E-13     8.4305873702578E-26    3.13842222310985E-12                       0                       0                       0                       0                       0                       0        3347.69250207786       0.808562010423664        1023.45747455297        782.164476637096       0.156878797558997        46276.7160773265        6654435.16594072     0.00102509288521217 
        2.4049049049049                     0.1       0.120086340965893       0.036797021668835    1.15954377763646E-13    8.47389561841185E-26    3.15800412023595E-12                       0                       0                       0                       0                       0                       0         3347.6929133847        0.81128643385101        1023.42328164789         782.49481651292       0.156883385716526        46276.5236825052         6654431.4001121     0.00102524728282294 
       2.40740740740741                     0.1       0.120089859242466      0.0367980978258352    1.16716364043595E-13     8.5172038665659E-26    3.17758601736205E-12                       0                       0                       0                       0                       0                       0        3347.69332469154       0.814010857278355        1023.38908874281        782.825156388745       0.156887973874055        46276.3312876839        6654427.63428349     0.00102540168043371 
       2.40990990990991                     0.1       0.120093377519039      0.0367991739828353    1.17478350323543E-13    8.56051211471996E-26    3.19716791448814E-12                       0                       0                       0                       0                       0                       0        3347.69373599837       0.816735280705701        1023.35489583773        783.155496264569       0.156892562031584        46276.1388928626        6654423.86845487     0.00102555607804448 
       2.41241241241241                     0.1       0.120096895795613      0.0368002501398354    1.18240336603491E-13    8.60382036287401E-26    3.21674981161424E-12                       0                       0                       0                       0                       0                       0        3347.69414730521       0.819459704133047        1023.32070293265        783.485836140394       0.156897150189113        46275.9464980413        6654420.10262626     0.00102571047565525 
       2.41491491491491                     0.1       0.120100414072186      0.0368013262968356    1.19002322883439E-13    8.64712861102806E-26    3.23633170874034E-12                       0                       0                       0                       0                       0                       0        3347.69455861205       0.822184127560392        1023.28651002757        783.816176016218       0.156901738346643          46275.75410322        6654416.33679764     0.00102586487326602 
       2.41741741741742                     0.1       0.120103932348759      0.0368024024538357    1.19764309163388E-13    8.69043685918212E-26    3.25591360586643E-12                       0                       0                       0                       0                       0                       0        3347.69496991888       0.824908550987738        1023.25231712249        784.146515892043       0.156906326504172        46275.5617083987        6654412.57096903      0.0010260192708768 
       2.41991991991992                     0.1       0.120107450625333      0.0368034786108358    1.20526295443336E-13    8.73374510733617E-26    3.27549550299253E-12                       0                       0                       0                       0                       0                       0        3347.69538122572       0.827632974415083        1023.21812421741        784.476855767867       0.156910914661701        46275.3693135774        6654408.80514041     0.00102617366848757 
       2.42242242242242                     0.1       0.120110944279082      0.0368045473178532    1.21354596669712E-13    8.78031756439481E-26    3.29673541279643E-12                       0                       0                       0                       0                       0                       0        3347.69579046373       0.830290179299565        1023.18407561269        784.804018966997       0.156915470620152        46275.1736417415        6654405.01389011     0.00102632761724477 
       2.42492492492492                     0.1       0.120114306351371      0.0368055766773664    1.22525794835234E-13    8.84363022421259E-26    3.32653185580513E-12                       0                       0                       0                       0                       0                       0        3347.69618636811       0.832602691942697        1023.15079450739        785.114117366365       0.156919858160598        46274.9611363286        6654401.07240823     0.00102647917301007 
       2.42742742742743                     0.1       0.120117687727914      0.0368066141576826    1.23599735806461E-13    8.90187969540377E-26    3.35386394940456E-12                       0                       0                       0                       0                       0                       0        3347.69657346581       0.835001463030799        1023.11736032035        785.426470488586       0.156924281447439        46274.7524135121        6654397.11468097      0.0010266312437362 
       2.42992992992993                     0.1       0.120121155665163      0.0368076795682532    1.24416067284023E-13    8.94760273216415E-26     3.3747745198969E-12                       0                       0                       0                       0                       0                       0         3347.6969605635       0.837627999110965         1023.0833683038        785.749993437511        0.15692881922524        46274.5542194911        6654393.24989756     0.00102678513945055 
       2.43243243243243                     0.1       0.120124623602411      0.0368087449788237    1.25232398761585E-13    8.99332576892453E-26    3.39568509038925E-12                       0                       0                       0                       0                       0                       0         3347.6973476612       0.840254535191131        1023.04937628726        786.073516386437       0.156933357003041        46274.3560254701        6654389.38511415     0.00102693903516489 
       2.43493493493493                     0.1        0.12012809153966      0.0368098103893943    1.26048730239148E-13     9.0390488056849E-26     3.4165956608816E-12                       0                       0                       0                       0                       0                       0         3347.6977347589       0.842881071271296        1023.01538427071        786.397039335362       0.156937894780841         46274.157831449        6654385.52033074     0.00102709293087924 
       2.43743743743744                     0.1       0.120131559476909      0.0368108757999648     1.2686506171671E-13    9.08477184244528E-26    3.43750623137394E-12                       0                       0                       0                       0                       0                       0         3347.6981218566       0.845507607351462        1022.98139225417        786.720562284288       0.156942432558642         46273.959637428        6654381.65554733     0.00102724682659358 
       2.43993993993994                     0.1       0.120135027414157      0.0368119412105354    1.27681393194272E-13    9.13049487920566E-26    3.45841680186629E-12                       0                       0                       0                       0                       0                       0        3347.69850895429       0.848134143431628        1022.94740023763        787.044085233213       0.156946970336443         46273.761443407        6654377.79076392     0.00102740072230793 
       2.44244244244244                     0.1       0.120138495351406      0.0368130066211059    1.28497724671834E-13    9.17621791596603E-26    3.47932737235864E-12                       0                       0                       0                       0                       0                       0        3347.69889605199       0.850760679511794        1022.91340822108        787.367608182138       0.156951508114244         46273.563249386        6654373.92598051     0.00102755461802227 
       2.44494494494494                     0.1       0.120141963288655      0.0368140720316765    1.29314056149397E-13    9.22194095272641E-26    3.50023794285098E-12                       0                       0                       0                       0                       0                       0        3347.69928314969       0.853387215591959        1022.87941620454        787.691131131064       0.156956045892045         46273.365055365         6654370.0611971     0.00102770851373662 
       2.44744744744745                     0.1       0.120145420160927      0.0368151338719479    1.30163317615673E-13    9.26926523227702E-26    3.52196937083749E-12                       0                       0                       0                       0                       0                       0        3347.69967024739       0.855984636679074        1022.84549549483        788.013226251138        0.15696056903457        46273.1655154575        6654366.18453276     0.00102786217616437 
       2.44994994994995                     0.1       0.120148881216154      0.0368161950532226    1.31464396507869E-13    9.33863191865134E-26    3.55496798459745E-12                       0                       0                       0                       0                       0                       0        3347.70007933746       0.858326247714822        1022.81108093769        788.330632223529       0.156965094996486        46272.9413685769        6654362.02696192      0.0010280193061285 
       2.45245245245245                     0.1       0.120152985050364      0.0368174536167077     1.3293908179521E-13    9.41688873107167E-26    3.59232895381511E-12                       0                       0                       0                       0                       0                       0        3347.70058742717       0.861141198833295        1022.77041201464        788.706978443997        0.15697045820975         46272.681135361        6654357.23458506     0.00102820528745221 
       2.45495495495495                     0.1        0.12015721662086      0.0368187509242216    1.34025127164486E-13    9.47655608016491E-26    3.62003807799653E-12                       0                       0                       0                       0                       0                       0        3347.70109551689       0.864249574217762         1022.7288938267        789.098630930746       0.156975988564491        46272.4333811393          6654352.477704     0.00102839418201614 
       2.45745745745746                     0.1       0.120161448191357      0.0368200482317355    1.35111172533762E-13    9.53622342925814E-26    3.64774720217794E-12                       0                       0                       0                       0                       0                       0         3347.7016036066        0.86735794960223        1022.68737563876        789.490283417494       0.156981518919232        46272.1856269175        6654347.72082294     0.00102858307658007 
       2.45995995995996                     0.1       0.120165679761853      0.0368213455392494    1.36197217903038E-13    9.59589077835138E-26    3.67545632635936E-12                       0                       0                       0                       0                       0                       0        3347.70211169631       0.870466324986697        1022.64585745082        789.881935904243       0.156987049273972        46271.9378726958        6654342.96394189     0.00102877197114401 
       2.46246246246246                     0.1        0.12016991133235      0.0368226428467633    1.37283263272314E-13    9.65555812744461E-26    3.70316545054077E-12                       0                       0                       0                       0                       0                       0        3347.70261978602       0.873574700371164        1022.60433926288        790.273588390991       0.156992579628713        46271.6901184741        6654338.20706083     0.00102896086570794 
       2.46496496496496                     0.1       0.120174142902846      0.0368239401542772     1.3836930864159E-13    9.71522547653785E-26    3.73087457472219E-12                       0                       0                       0                       0                       0                       0        3347.70312787574       0.876683075755632        1022.56282107494         790.66524087774       0.156998109983453        46271.4423642523        6654333.45017977     0.00102914976027188 
       2.46746746746747                     0.1       0.120178374473343      0.0368252374617911    1.39455354010866E-13    9.77489282563108E-26    3.75858369890361E-12                       0                       0                       0                       0                       0                       0        3347.70363596545       0.879791451140099          1022.521302887        791.056893364488       0.157003640338194        46271.1946100306        6654328.69329871     0.00102933865483581 
       2.46996996996997                     0.1       0.120182606043839       0.036826534769305    1.40541399380142E-13    9.83456017472432E-26    3.78629282308502E-12                       0                       0                       0                       0                       0                       0        3347.70414405516       0.882899826524566        1022.47978469906        791.448545851237       0.157009170692934        46270.9468558089        6654323.93641766     0.00102952754939974 
       2.47247247247247                     0.1       0.120186837614335      0.0368278320768189    1.41627444749418E-13    9.89422752381755E-26    3.81400194726644E-12                       0                       0                       0                       0                       0                       0        3347.70465214487       0.886008201909034        1022.43826651113        791.840198337985       0.157014701047675        46270.6991015872         6654319.1795366     0.00102971644396368 
