        1.2227027027027                    0.25      0.0301535490442538     0.00923336139970261     3.8755439554107E-06     7.6291142450336E-13    4.82474969710664E-06                       0                       0                       0                       0                       0                       0        3428.09211045065       -3419.42180469901        343.916325287866        433.100397995706      0.0393956057651091        3905.83890168226        12072929.9412266        1.38170027881694 
       1.22297297297297                    0.25      0.0301551330204408     0.00923379617232993    3.90671015290254E-06    7.72944098440188E-13    4.86324615299498E-06                       0                       0                       0                       0                       0                       0        3428.07867741972       -3419.34595419233        344.079935018908        433.526364998127       0.039397694117015        3907.91095388864        12072817.6717115        1.37603874264603 
       1.22324324324324                    0.25      0.0301567169966277     0.00923423094495725    3.93787635039435E-06    7.82976772377009E-13    4.90174260888329E-06                       0                       0                       0                       0                       0                       0        3428.06524438879       -3419.27010368564        344.243544749949        433.952332000548       0.039399782468921        3909.98300609502        12072705.4021964        1.37037720647511 
       1.22351351351351                    0.25      0.0301583009728147     0.00923466571758457    3.96904254788619E-06    7.93009446313837E-13    4.94023906477163E-06                       0                       0                       0                       0                       0                       0        3428.05181135786       -3419.19425317896         344.40715448099        434.378299002969      0.0394018708208269        3912.05505830141        12072593.1326813         1.3647156703042 
       1.22378378378378                    0.25      0.0301598849490016     0.00923510049021189    4.00020874537801E-06    8.03042120250657E-13    4.97873552065994E-06                       0                       0                       0                       0                       0                       0        3428.03837832693       -3419.11840267228        344.570764212031         434.80426600539      0.0394039591727329        3914.12711050779        12072480.8631661        1.35905413413329 
       1.22405405405405                    0.25      0.0301614689251886     0.00923553526283922    4.03137494286985E-06    8.13074794187486E-13    5.01723197654828E-06                       0                       0                       0                       0                       0                       0          3428.024945296        -3419.0425521656        344.734373943073        435.230233007812      0.0394060475246389        3916.19916271417         12072368.593651        1.35339259796237 
       1.22432432432432                    0.25      0.0301630529013755     0.00923597003546654    4.06254114036166E-06    8.23107468124306E-13    5.05572843243658E-06                       0                       0                       0                       0                       0                       0        3428.01151226507       -3418.96670165892        344.897983674114        435.656200010233      0.0394081358765448        3918.27121492055        12072256.3241359        1.34773106179146 
       1.22459459459459                    0.25      0.0301646368775624     0.00923640480809386     4.0937073378535E-06    8.33140142061134E-13    5.09422488832492E-06                       0                       0                       0                       0                       0                       0        3427.99807923415       -3418.89085115224        345.061593405155        436.082167012654      0.0394102242284508        3920.34326712693        12072144.0546208        1.34206952562054 
       1.22486486486486                    0.25      0.0301662208537494     0.00923683958072118    4.12487353534531E-06    8.43172815997954E-13    5.13272134421323E-06                       0                       0                       0                       0                       0                       0        3427.98464620322       -3418.81500064556        345.225203136196        436.508134015075      0.0394123125803567        3922.41531933331        12072031.7851056        1.33640798944963 
       1.22513513513514                    0.25      0.0301678048299363     0.00923727435334851    4.15603973283715E-06    8.53205489934783E-13    5.17121780010157E-06                       0                       0                       0                       0                       0                       0        3427.97121317229       -3418.73915013888        345.388812867238        436.934101017496      0.0394144009322627         3924.4873715397        12071919.5155905        1.33074645327872 
       1.22540540540541                    0.25      0.0301693888061233     0.00923770912597583    4.18720593032897E-06    8.63238163871603E-13    5.20971425598988E-06                       0                       0                       0                       0                       0                       0        3427.95778014136        -3418.6632996322        345.552422598279        437.360068019917      0.0394164892841687        3926.55942374608        12071807.2460754        1.32508491710781 
       1.22567567567568                    0.25      0.0301709727823102     0.00923814389860315    4.21837212782081E-06    8.73270837808432E-13    5.24821071187822E-06                       0                       0                       0                       0                       0                       0        3427.94434711043       -3418.58744912552         345.71603232932        437.786035022339      0.0394185776360746        3928.63147595246        12071694.9765603        1.31942338093689 
       1.22594594594595                    0.25      0.0301725567584972     0.00923857867123047    4.24953832531262E-06    8.83303511745252E-13    5.28670716776652E-06                       0                       0                       0                       0                       0                       0         3427.9309140795       -3418.51159861883        345.879642060362         438.21200202476      0.0394206659879806        3930.70352815884        12071582.7070451        1.31376184476598 
       1.22621621621622                    0.25      0.0301741407346841      0.0092390134438578    4.28070452280446E-06     8.9333618568208E-13    5.32520362365486E-06                       0                       0                       0                       0                       0                       0        3427.91748104857       -3418.43574811215        346.043251791403        438.637969027181      0.0394227543398865        3932.77558036522          12071470.43753        1.30810030859506 
       1.22648648648649                    0.25       0.030175724710871     0.00923944821648512     4.3118707202963E-06    9.03368859618909E-13     5.3637000795432E-06                       0                       0                       0                       0                       0                       0        3427.90404801764       -3418.35989760547        346.206861522444        439.063936029602      0.0394248426917925         3934.8476325716        12071358.1680149        1.30243877242415 
       1.22675675675676                    0.25       0.030177308687058     0.00923988298911244    4.34303691778811E-06    9.13401533555729E-13    5.40219653543151E-06                       0                       0                       0                       0                       0                       0        3427.89061498671       -3418.28404709879        346.370471253486        439.489903032023      0.0394269310436985        3936.91968477798        12071245.8984998        1.29677723625324 
       1.22702702702703                    0.25      0.0301788926632449     0.00924031776173976    4.37420311527993E-06    9.23434207492549E-13    5.44069299131982E-06                       0                       0                       0                       0                       0                       0        3427.87718195578       -3418.20819659211        346.534080984527        439.915870034444      0.0394290193956044        3938.99173698436        12071133.6289846        1.29111570008232 
        1.2272972972973                    0.25      0.0301804766394319     0.00924075253436708    4.40536931277177E-06    9.33466881429378E-13    5.47918944720816E-06                       0                       0                       0                       0                       0                       0        3427.86374892485       -3418.13234608543        346.697690715568        440.341837036866      0.0394311077475104        3941.06378919075        12071021.3594695        1.28545416391141 
       1.22756756756757                    0.25      0.0301820606156188     0.00924118730699441    4.43653551026361E-06    9.43499555366206E-13    5.51768590309649E-06                       0                       0                       0                       0                       0                       0        3427.85031589392       -3418.05649557875         346.86130044661        440.767804039287      0.0394331960994163        3943.13584139713        12070909.0899544        1.27979262774049 
       1.22783783783784                    0.25      0.0301836445918058     0.00924162207962173    4.46770170775542E-06    9.53532229303026E-13     5.5561823589848E-06                       0                       0                       0                       0                       0                       0        3427.83688286299       -3417.98064507207        347.024910177651        441.193771041708      0.0394352844513223        3945.20789360351        12070796.8204393        1.27413109156958 
       1.22810810810811                    0.25      0.0301852285679927     0.00924205685224905    4.49886790524726E-06    9.63564903239855E-13    5.59467881487314E-06                       0                       0                       0                       0                       0                       0        3427.82344983206       -3417.90479456539        347.188519908692        441.619738044129      0.0394373728032283        3947.27994580989        12070684.5509241        1.26846955539867 
       1.22837837837838                    0.25      0.0301868125441796     0.00924249162487637    4.53003410273907E-06    9.73597577176675E-13    5.63317527076145E-06                       0                       0                       0                       0                       0                       0        3427.81001680114       -3417.82894405871        347.352129639733         442.04570504655      0.0394394611551342        3949.35199801627         12070572.281409        1.26280801922775 
       1.22864864864865                    0.25      0.0301883965203666      0.0092429263975037    4.56120030023091E-06    9.83630251113504E-13    5.67167172664979E-06                       0                       0                       0                       0                       0                       0        3427.79658377021       -3417.75309355202        347.515739370775        442.471672048972      0.0394415495070402        3951.42405022266        12070460.0118939        1.25714648305684 
       1.22891891891892                    0.25      0.0301899804965535     0.00924336117013102    4.59236649772273E-06    9.93662925050324E-13     5.7101681825381E-06                       0                       0                       0                       0                       0                       0        3427.78315073928       -3417.67724304534        347.679349101816        442.897639051393      0.0394436378589461        3953.49610242904        12070347.7423788        1.25148494688593 
       1.22918918918919                    0.25      0.0301915644727405     0.00924379594275834    4.62353269521457E-06    1.00369559898715E-12    5.74866463842643E-06                       0                       0                       0                       0                       0                       0        3427.76971770835       -3417.60139253866        347.842958832857        443.323606053814      0.0394457262108521        3955.56815463542        12070235.4728636        1.24582341071501 
       1.22945945945946                    0.25      0.0301931484489274     0.00924423071538566    4.65469889270638E-06    1.01372827292397E-12    5.78716109431474E-06                       0                       0                       0                       0                       0                       0        3427.75628467742       -3417.52554203198        348.006568563899        443.749573056235      0.0394478145627581         3957.6402068418        12070123.2033485         1.2401618745441 
       1.22972972972973                    0.25      0.0301947324251144     0.00924466548801299    4.68586509019822E-06     1.0237609468608E-12    5.82565755020308E-06                       0                       0                       0                       0                       0                       0        3427.74285164649        -3417.4496915253         348.17017829494        444.175540058656       0.039449902914664        3959.71225904818        12070010.9338334        1.23450033837318 
                   1.23                    0.25      0.0301963164013013     0.00924510026064031    4.71703128769003E-06    1.03379362079762E-12    5.86415400609139E-06                       0                       0                       0                       0                       0                       0        3427.72941861556       -3417.37384101862        348.333788025981        444.601507061077        0.03945199126657        3961.78431125456        12069898.6643183        1.22883880220227 
       1.23027027027027                    0.25      0.0301979003774882     0.00924553503326763    4.74819748518187E-06    1.04382629473445E-12    5.90265046197973E-06                       0                       0                       0                       0                       0                       0        3427.71598558463       -3417.29799051194        348.497397757022        445.027474063499      0.0394540796184759        3963.85636346094        12069786.3948031        1.22317726603136 
       1.23054054054054                    0.25      0.0301994843536752     0.00924596980589495    4.77936368267369E-06    1.05385896867127E-12    5.94114691786804E-06                       0                       0                       0                       0                       0                       0         3427.7025525537       -3417.22214000526        348.661007488064         445.45344106592      0.0394561679703819        3965.92841566733         12069674.125288        1.21751572986045 
       1.23081081081081                    0.25      0.0302010683298621     0.00924640457852227    4.81052988016553E-06     1.0638916426081E-12    5.97964337375638E-06                       0                       0                       0                       0                       0                       0        3427.68911952277       -3417.14628949858        348.824617219105        445.879408068341      0.0394582563222879        3968.00046787371        12069561.8557729        1.21185419368953 
       1.23108108108108                    0.25      0.0302026523060491      0.0092468393511496    4.84169607765734E-06    1.07392431654492E-12    6.01813982964468E-06                       0                       0                       0                       0                       0                       0        3427.67568649184        -3417.0704389919        348.988226950146        446.305375070762      0.0394603446741938        3970.07252008009        12069449.5862577        1.20619265751862 
       1.23135135135135                    0.25       0.030204236282236     0.00924727412377692    4.87286227514918E-06    1.08395699048175E-12    6.05663628553302E-06                       0                       0                       0                       0                       0                       0        3427.66225346091       -3416.99458848521        349.151836681188        446.731342073183      0.0394624330260998        3972.14457228647        12069337.3167426         1.2005311213477 
       1.23162162162162                    0.25       0.030205820258423     0.00924770889640424      4.904028472641E-06    1.09398966441857E-12    6.09513274142133E-06                       0                       0                       0                       0                       0                       0        3427.64882042998       -3416.91873797853        349.315446412229        447.157309075604      0.0394645213780057        3974.21662449285        12069225.0472275        1.19486958517679 
       1.23189189189189                    0.25      0.0302074042346099     0.00924814366903156    4.93519467013283E-06     1.1040223383554E-12    6.13362919730967E-06                       0                       0                       0                       0                       0                       0        3427.63538739905       -3416.84288747185         349.47905614327        447.583276078026      0.0394666097299117        3976.28867669923        12069112.7777124        1.18920804900587 
       1.23216216216216                    0.25      0.0302089882107969     0.00924857844165888    4.96636086762465E-06    1.11405501229222E-12    6.17212565319798E-06                       0                       0                       0                       0                       0                       0        3427.62195436812       -3416.76703696517        349.642665874311        448.009243080446      0.0394686980818176        3978.36072890561        12069000.5081972        1.18354651283496 
       1.23243243243243                    0.25      0.0302105721869838     0.00924901321428621    4.99752706511649E-06    1.12408768622904E-12    6.21062210908632E-06                       0                       0                       0                       0                       0                       0         3427.6085213372       -3416.69118645849        349.806275605353        448.435210082868      0.0394707864337236          3980.432781112        12068888.2386821        1.17788497666405 
        1.2327027027027                    0.25      0.0302121561631707     0.00924944798691353     5.0286932626083E-06    1.13412036016586E-12    6.24911856497462E-06                       0                       0                       0                       0                       0                       0        3427.59508830627       -3416.61533595181        349.969885336394        448.861177085289      0.0394728747856296        3982.50483331838         12068775.969167        1.17222344049314 
       1.23297297297297                    0.25      0.0302137401393577     0.00924988275954085    5.05985946010014E-06    1.14415303410269E-12    6.28761502086296E-06                       0                       0                       0                       0                       0                       0        3427.58165527534       -3416.53948544513        350.133495067435         449.28714408771      0.0394749631375355        3984.57688552476        12068663.6996519        1.16656190432222 
       1.23324324324324                    0.25      0.0302153241155446     0.00925031753216817    5.09102565759196E-06    1.15418570803951E-12    6.32611147675127E-06                       0                       0                       0                       0                       0                       0        3427.56822224441       -3416.46363493845        350.297104798477        449.713111090131      0.0394770514894415        3986.64893773114        12068551.4301367        1.16090036815131 
       1.23351351351351                    0.25      0.0302169080917316      0.0092507523047955    5.12219185508379E-06    1.16421838197634E-12    6.36460793263961E-06                       0                       0                       0                       0                       0                       0        3427.55478921348       -3416.38778443177        350.460714529518        450.139078092552      0.0394791398413474        3988.72098993752        12068439.1606216        1.15523883198039 
       1.23378378378378                    0.25      0.0302184920679185     0.00925118707742282    5.15335805257561E-06    1.17425105591316E-12    6.40310438852792E-06                       0                       0                       0                       0                       0                       0        3427.54135618255       -3416.31193392509        350.624324260559        450.565045094973      0.0394812281932534         3990.7930421439        12068326.8911065        1.14957729580948 
       1.23405405405405                    0.25      0.0302200760441055     0.00925162185005014    5.18452425006745E-06    1.18428372984999E-12    6.44160084441626E-06                       0                       0                       0                       0                       0                       0        3427.52792315162        -3416.2360834184        350.787933991601        450.991012097395      0.0394833165451594        3992.86509435029        12068214.6215914        1.14391575963857 
       1.23432432432432                    0.25      0.0302216600202924     0.00925205662267746    5.21569044755926E-06    1.19431640378681E-12    6.48009730030456E-06                       0                       0                       0                       0                       0                       0        3427.51449012069       -3416.16023291172        350.951543722642        451.416979099816      0.0394854048970653        3994.93714655667        12068102.3520762        1.13825422346765 
       1.23459459459459                    0.25      0.0302232439964793     0.00925249139530478     5.2468566450511E-06    1.20434907772364E-12     6.5185937561929E-06                       0                       0                       0                       0                       0                       0        3427.50105708976       -3416.08438240504        351.115153453683        451.842946102237      0.0394874932489713        3997.00919876305        12067990.0825611        1.13259268729674 
       1.23486486486486                    0.25      0.0302248279726663     0.00925292616793211    5.27802284254292E-06    1.21438175166046E-12    6.55709021208121E-06                       0                       0                       0                       0                       0                       0        3427.48762405883       -3416.00853189836        351.278763184724        452.268913104658      0.0394895816008772        3999.08125096943         12067877.813046        1.12693115112583 
       1.23513513513514                    0.25      0.0302264119488532     0.00925336094055943    5.30918904003476E-06    1.22441442559729E-12    6.59558666796955E-06                       0                       0                       0                       0                       0                       0         3427.4741910279       -3415.93268139168        351.442372915766        452.694880107079      0.0394916699527832        4001.15330317581        12067765.5435309        1.12126961495491 
       1.23540540540541                    0.25      0.0302279959250402     0.00925379571318675    5.34035523752657E-06    1.23444709953411E-12    6.63408312385786E-06                       0                       0                       0                       0                       0                       0        3427.46075799697         -3415.856830885        351.605982646807          453.1208471095      0.0394937583046892        4003.22535538219        12067653.2740157          1.115608078784 
       1.23567567567568                    0.25      0.0302294438419728     0.00925419330475972    5.36874394102996E-06    1.24355527198383E-12    6.66914929395432E-06                       0                       0                       0                       0                       0                       0         3427.4485007548        -3415.7876457497        351.755058847506        453.514903264195      0.0394956672234245        4005.11380876494        12067550.6700958         1.1098900006917 
       1.23594594594595                    0.25      0.0302302896047591     0.00925442634504095    5.38484035665708E-06    1.24857190059265E-12    6.68903413130013E-06                       0                       0                       0                       0                       0                       0        3427.44144717242       -3415.74795938707         351.83981435496        453.767732352955      0.0394967820291222        4006.18971328051        12067490.8429662        1.10392168638732 
       1.23621621621622                    0.25      0.0302311353675453     0.00925465938532218    5.40093677228421E-06    1.25358852920148E-12    6.70891896864596E-06                       0                       0                       0                       0                       0                       0        3427.43439359004       -3415.70827302444        351.924569862413        454.020561441715        0.03949789683482        4007.26561779608        12067431.0158366        1.09795337208294 
       1.23648648648649                    0.25      0.0302319811303316      0.0092548924256034    5.41703318791133E-06     1.2586051578103E-12    6.72880380599177E-06                       0                       0                       0                       0                       0                       0        3427.42734000767       -3415.66858666181        352.009325369867        454.273390530475      0.0394990116405177        4008.34152231165        12067371.1887069        1.09198505777856 
       1.23675675675676                    0.25      0.0302328268931178     0.00925512546588463    5.43312960353846E-06    1.26362178641913E-12    6.74868864333759E-06                       0                       0                       0                       0                       0                       0        3427.42028642529       -3415.62890029918         352.09408087732        454.526219619235      0.0395001264462155        4009.41742682722        12067311.3615773        1.08601674347417 
       1.23702702702703                    0.25      0.0302336726559041     0.00925535850616585    5.44922601916558E-06    1.26863841502795E-12    6.76857348068342E-06                       0                       0                       0                       0                       0                       0        3427.41323284292       -3415.58921393656        352.178836384774        454.779048707995      0.0395012412519132        4010.49333134279        12067251.5344477        1.08004842916979 
        1.2372972972973                    0.25      0.0302345184186904     0.00925559154644708     5.4653224347927E-06    1.27365504363677E-12    6.78845831802923E-06                       0                       0                       0                       0                       0                       0        3427.40617926054       -3415.54952757393        352.263591892227        455.031877796755       0.039502356057611        4011.56923585836        12067191.7073181        1.07408011486541 
       1.23756756756757                    0.25      0.0302357359627299     0.00925592077629664    5.49267177250541E-06     1.2828182465032E-12     6.8216854159936E-06                       0                       0                       0                       0                       0                       0        3427.39559222777       -3415.48876786313        352.397935294905         455.34613490805      0.0395039634388766        4013.27444502339        12067107.2662289        1.06883435002187 
       1.23783783783784                    0.25      0.0302371006889223      0.0092562880860322    5.52447595909218E-06    1.29362301069229E-12    6.86019449798327E-06                       0                       0                       0                       0                       0                       0        3427.38360635945       -3415.41966555646        352.551909738971        455.684710374609         0.0395057658228        4015.22878566626        12067013.0808732        1.06387463076075 
       1.23810810810811                    0.25      0.0302384654151146     0.00925665539576776    5.55628014567895E-06    1.30442777488138E-12    6.89870357997294E-06                       0                       0                       0                       0                       0                       0        3427.37162049113        -3415.3505632498        352.705884183037        456.023285841168      0.0395075682067234        4017.18312630913        12066918.8955175        1.05891491149964 
       1.23837837837838                    0.25      0.0302398301413069     0.00925702270550332    5.58808433226569E-06    1.31523253907046E-12    6.93721266196258E-06                       0                       0                       0                       0                       0                       0        3427.35963462281       -3415.28146094313        352.859858627103        456.361861307726      0.0395093705906467        4019.13746695199        12066824.7101618        1.05395519223853 
       1.23864864864865                    0.25      0.0302411948674993     0.00925739001523888    5.61988851885244E-06    1.32603730325954E-12    6.97572174395222E-06                       0                       0                       0                       0                       0                       0        3427.34764875449       -3415.21235863646        353.013833071168        456.700436774284      0.0395111729745701        4021.09180759486        12066730.5248062        1.04899547297742 
       1.23891891891892                    0.25      0.0302425595936916     0.00925775732497444    5.65169270543921E-06    1.33684206744863E-12    7.01423082594189E-06                       0                       0                       0                       0                       0                       0        3427.33566288617       -3415.14325632979        353.167807515234        457.039012240843      0.0395129753584934        4023.04614823773        12066636.3394505        1.04403575371631 
       1.23918918918919                    0.25      0.0302442181948454     0.00925820285238505    5.69090069353328E-06    1.35033353949617E-12    7.06170041327547E-06                       0                       0                       0                       0                       0                       0        3427.32099128574       -3415.05855266836        353.357285787889        457.432156180641       0.039515166214323        4025.44945094818        12066521.8986451        1.03931153425947 
       1.23945945945946                    0.25       0.030246764617844     0.00925888468220206    5.75247621059594E-06     1.3719417899034E-12    7.13624046740307E-06                       0                       0                       0                       0                       0                       0        3427.29820585479       -3414.92671595585        353.654024217864        457.990156229125      0.0395185306776038        4029.20910715388        12066346.2643625        1.03529878021525 
       1.23972972972973                    0.25      0.0302493110408425     0.00925956651201905    5.81405172765865E-06    1.39355004031066E-12    7.21078052153074E-06                       0                       0                       0                       0                       0                       0        3427.27542042384       -3414.79487924334        353.950762647839        458.548156277609      0.0395218951408845        4032.96876335959          12066170.63008        1.03128602617102 
                   1.24                    0.25      0.0302518574638411     0.00926024834183605    5.87562724472132E-06    1.41515829071789E-12    7.28532057565835E-06                       0                       0                       0                       0                       0                       0         3427.2526349929       -3414.66304253083        354.247501077814        459.106156326092      0.0395252596041652        4036.72841956529        12065994.9957974        1.02727327212679 
       1.24027027027027                    0.25      0.0302544038868396     0.00926093017165305    5.93720276178403E-06    1.43676654112515E-12    7.35986062978601E-06                       0                       0                       0                       0                       0                       0        3427.22984956195       -3414.53120581832        354.544239507789        459.664156374576      0.0395286240674459        4040.48807577099        12065819.3615148        1.02326051808256 
       1.24054054054054                    0.25      0.0302569503098382     0.00926161200147006    5.99877827884669E-06    1.45837479153238E-12    7.43440068391362E-06                       0                       0                       0                       0                       0                       0          3427.207064131       -3414.39936910581        354.840977937764        460.222156423059      0.0395319885307267        4044.24773197669        12065643.7272323        1.01924776403833 
       1.24081081081081                    0.25      0.0302594967328367     0.00926229383128706    6.06035379590941E-06    1.47998304193964E-12    7.50894073804128E-06                       0                       0                       0                       0                       0                       0        3427.18427870005        -3414.2675323933        355.137716367739        460.780156471543      0.0395353529940074         4048.0073881824        12065468.0929497         1.0152350099941 
       1.24108108108108                    0.25      0.0302620431558353     0.00926297566110405    6.12192931297207E-06    1.50159129234687E-12    7.58348079216889E-06                       0                       0                       0                       0                       0                       0         3427.1614932691       -3414.13569568079        355.434454797714        461.338156520026      0.0395387174572881         4051.7670443881        12065292.4586672        1.01122225594987 
       1.24135135135135                    0.25      0.0302645895788338     0.00926365749092106    6.18350483003478E-06    1.52319954275413E-12    7.65802084629656E-06                       0                       0                       0                       0                       0                       0        3427.13870783815       -3414.00385896829        355.731193227689         461.89615656851      0.0395420819205689         4055.5267005938        12065116.8243846        1.00720950190564 
       1.24162162162162                    0.25      0.0302671360018324     0.00926433932073806    6.24508034709744E-06    1.54480779316136E-12    7.73256090042416E-06                       0                       0                       0                       0                       0                       0         3427.1159224072       -3413.87202225578        356.027931657664        462.454156616993      0.0395454463838496         4059.2863567995         12064941.190102        1.00319674786141 
       1.24189189189189                    0.25      0.0302696824248309     0.00926502115055505    6.30665586416016E-06    1.56641604356862E-12    7.80710095455183E-06                       0                       0                       0                       0                       0                       0        3427.09313697626       -3413.74018554327         356.32467008764        463.012156665477      0.0395488108471303        4063.04601300521        12064765.5558195       0.999183993817177 
       1.24216216216216                    0.25      0.0302722288478295     0.00926570298037205    6.36823138122282E-06    1.58802429397585E-12    7.88164100867943E-06                       0                       0                       0                       0                       0                       0        3427.07035154531       -3413.60834883076        356.621408517614         463.57015671396       0.039552175310411        4066.80566921091        12064589.9215369       0.995171239772949 
       1.24243243243243                    0.25      0.0302747752708281     0.00926638481018906    6.42980689828553E-06    1.60963254438311E-12     7.9561810628071E-06                       0                       0                       0                       0                       0                       0        3427.04756611436       -3413.47651211825         356.91814694759        464.128156762444      0.0395555397736918        4070.56532541661        12064414.2872543       0.991158485728718 
        1.2427027027027                    0.25      0.0302773216938266     0.00926706664000606    6.49138241534819E-06    1.63124079479034E-12    8.03072111693471E-06                       0                       0                       0                       0                       0                       0        3427.02478068341       -3413.34467540574        357.214885377565        464.686156810927      0.0395589042369725        4074.32498162232        12064238.6529718        0.98714573168449 
       1.24297297297297                    0.25      0.0302798681168252     0.00926774846982306    6.55295793241091E-06    1.65284904519759E-12    8.10526117106237E-06                       0                       0                       0                       0                       0                       0        3427.00199525246       -3413.21283869323         357.51162380754        465.244156859411      0.0395622687002532        4078.08463782802        12064063.0186892       0.983132977640259 
       1.24324324324324                    0.25      0.0302824145398237     0.00926843029964006    6.61453344947357E-06    1.67445729560483E-12    8.17980122518998E-06                       0                       0                       0                       0                       0                       0        3426.97920982151       -3413.08100198072        357.808362237515        465.802156907894       0.039565633163534        4081.84429403372        12063887.3844066       0.979120223596031 
       1.24351351351351                    0.25      0.0302849609628223     0.00926911212945706    6.67610896653628E-06    1.69606554601208E-12    8.25434127931764E-06                       0                       0                       0                       0                       0                       0        3426.95642439056       -3412.94916526821         358.10510066749        466.360156956378      0.0395689976268147        4085.60395023943        12063711.7501241       0.975107469551799 
       1.24378378378378                    0.25      0.0302875073858208     0.00926979395927406    6.73768448359895E-06    1.71767379641932E-12    8.32888133344525E-06                       0                       0                       0                       0                       0                       0        3426.93363895962        -3412.8173285557        358.401839097465        466.918157004862      0.0395723620900954        4089.36360644513        12063536.1158415       0.971094715507571 
       1.24405405405405                    0.25      0.0302900538088194     0.00927047578909106    6.79926000066166E-06    1.73928204682657E-12    8.40342138757291E-06                       0                       0                       0                       0                       0                       0        3426.91085352867       -3412.68549184319         358.69857752744        467.476157053345      0.0395757265533761        4093.12326265083        12063360.4815589        0.96708196146334 
       1.24432432432432                    0.25      0.0302926002318179     0.00927115761890806    6.86083551772432E-06    1.76089029723381E-12    8.47796144170052E-06                       0                       0                       0                       0                       0                       0        3426.88806809772       -3412.55365513069        358.995315957415        468.034157101829      0.0395790910166569        4096.88291885653        12063184.8472764       0.963069207419112 
       1.24459459459459                    0.25      0.0302951466548165     0.00927183944872506    6.92241103478703E-06    1.78249854764106E-12    8.55250149582819E-06                       0                       0                       0                       0                       0                       0        3426.86528266677       -3412.42181841818         359.29205438739        468.592157150312      0.0395824554799376        4100.64257506224        12063009.2129938       0.959056453374881 
       1.24486486486486                    0.25       0.030297693077815     0.00927252127854206    6.98398655184969E-06     1.8041067980483E-12    8.62704154995579E-06                       0                       0                       0                       0                       0                       0        3426.84249723582       -3412.28998170567        359.588792817365        469.150157198796      0.0395858199432183        4104.40223126794        12062833.5787112       0.955043699330652 
       1.24513513513514                    0.25      0.0303002395008136     0.00927320310835906    7.04556206891241E-06    1.82571504845555E-12    8.70158160408346E-06                       0                       0                       0                       0                       0                       0        3426.81971180487       -3412.15814499316        359.885531247341        469.708157247279      0.0395891844064991        4108.16188747364        12062657.9444287       0.951030945286421 
       1.24540540540541                    0.25      0.0303027859238122     0.00927388493817606    7.10713758597507E-06    1.84732329886279E-12    8.77612165821106E-06                       0                       0                       0                       0                       0                       0        3426.79692637392       -3412.02630828065        360.182269677315        470.266157295763      0.0395925488697798        4111.92154367934        12062482.3101461       0.947018191242193 
       1.24567567567568                    0.25      0.0303053323468107     0.00927456676799306    7.16871310303778E-06    1.86893154927004E-12    8.85066171233873E-06                       0                       0                       0                       0                       0                       0        3426.77414094298       -3411.89447156814        360.479008107291        470.824157344247      0.0395959133330605        4115.68119988505        12062306.6758636       0.943005437197962 
       1.24594594594595                    0.25      0.0303078787698093     0.00927524859781006    7.23028862010044E-06    1.89053979967728E-12    8.92520176646634E-06                       0                       0                       0                       0                       0                       0        3426.75135551203       -3411.76263485563        360.775746537266         471.38215739273      0.0395992777963412        4119.44085609075         12062131.041581       0.938992683153734 
       1.24621621621622                    0.25      0.0303104251928078     0.00927593042762706    7.29186413716316E-06    1.91214805008453E-12      8.999741820594E-06                       0                       0                       0                       0                       0                       0        3426.72857008108       -3411.63079814312        361.072484967241        471.940157441214       0.039602642259622        4123.20051229645        12061955.4072984       0.934979929109502 
       1.24648648648649                    0.25      0.0303129716158064     0.00927661225744406    7.35343965422582E-06    1.93375630049177E-12    9.07428187472161E-06                       0                       0                       0                       0                       0                       0        3426.70578465013       -3411.49896143061        361.369223397216        472.498157489697      0.0396060067229027        4126.96016850216        12061779.7730159       0.930967175065274 
       1.24675675675676                    0.25      0.0303155180388049     0.00927729408726106    7.41501517128853E-06    1.95536455089902E-12    9.14882192884927E-06                       0                       0                       0                       0                       0                       0        3426.68299921918        -3411.3671247181        361.665961827191        473.056157538181      0.0396093711861834        4130.71982470786        12061604.1387333       0.926954421021043 
